ID,Date,Profit,Capacity_Score,Area,Age,Food_Diversity_Score,Type,Price_Range,Lat,Long,City,State
11100,5/22/2045,88405.89936,7,Suburbs,Well-Known,4,Cafeteria,5,35.15893,-89.92128,Memphis,TN
11101,5/23/2045,146240.6663,6,Downtown,Well-Known,1,Full Service Restaurant,4,35.02586,-89.78865,Memphis,TN
11102,5/24/2045,186104.7531,5,Suburbs,Recent,6,Full Service Restaurant,2,35.12695,-90.04363,Memphis,TN
11103,5/25/2045,126965.7892,3,Suburbs,Recent,9,Cafeteria,3,35.23765,-90.01756,Memphis,TN
11104,5/26/2045,166755.8459,3,Suburbs,Recent,1,Banquet,4,35.22611,-89.92618,Memphis,TN
11105,5/27/2045,102180.755,4,Suburbs,Developed,10,Cafeteria,5,35.06631,-89.99205,Memphis,TN
11106,5/28/2045,75828.76544,2,Suburbs,Developed,4,Cafeteria,4,35.07131,-90.00136,Memphis,TN
11107,5/29/2045,126550.2683,3,Suburbs,Developed,1,Full Service Restaurant,5,35.21293,-89.79427,Memphis,TN
11108,5/30/2045,119929.2044,1,Suburbs,Developed,1,Banquet,2,35.17696,-89.85992,Memphis,TN
11109,5/31/2045,213453.2726,3,Downtown,Recent,8,Full Service Restaurant,3,35.2382,-89.84934,Memphis,TN
11110,6/1/2045,150823.832,1,Suburbs,Developed,6,Cafeteria,2,35.08482,-89.79929,Germantown,TN
11111,6/2/2045,136201.7365,6,Suburbs,Recent,3,Banquet,2,35.08549,-89.75537,Germantown,TN
11112,6/3/2045,97833.28208,3,Downtown,Recent,1,Banquet,3,35.01598,-89.85474,Memphis,TN
11113,6/4/2045,106697.5067,5,Downtown,Recent,2,Cafeteria,3,35.12278,-89.93396,Memphis,TN
11114,6/5/2045,146949.8886,7,Suburbs,Recent,1,Full Service Restaurant,2,36.12283,-88.52912,McKenzie,TN
11115,6/6/2045,134926.0704,2,Downtown,Developed,4,Cafeteria,4,35.98795,-88.67061,Atwood,TN
11116,6/7/2045,112502.9556,2,Suburbs,Well-Known,1,Banquet,2,36.24504,-88.03583,Big Sandy,TN
11117,6/8/2045,99429.38682,5,Downtown,Developed,9,Cafeteria,3,36.44511,-88.16463,Buchanan,TN
11118,6/9/2045,105276.9218,3,Downtown,Well-Known,1,Cafeteria,1,36.39138,-88.48608,Cottage Grove,TN
11119,6/10/2045,133551.1423,5,Downtown,Recent,3,Banquet,2,36.32087,-88.67904,Dresden,TN
11120,6/11/2045,82825.75866,7,Downtown,Recent,9,Cafeteria,4,36.48134,-88.6824,Dukedom,TN
11121,6/12/2045,119285.5205,4,Suburbs,Recent,5,Full Service Restaurant,4,36.21998,-88.60838,Gleason,TN
11122,6/13/2045,204743.4575,7,Suburbs,Well-Known,7,Full Service Restaurant,5,36.15611,-88.77124,Greenfield,TN
11123,6/14/2045,110144.7989,1,Suburbs,Developed,5,Full Service Restaurant,5,36.21178,-88.4252,Henry,TN
11124,6/15/2045,115286.5556,1,Suburbs,Recent,10,Full Service Restaurant,1,36.34943,-89.32268,Hornbeak,TN
11125,6/16/2045,132581.0752,5,Suburbs,Recent,2,Cafeteria,4,36.20283,-89.04853,Kenton,TN
11126,6/17/2045,194744.8076,1,Suburbs,Well-Known,2,Full Service Restaurant,4,35.98929,-88.56403,McLemoresville,TN
11127,6/18/2045,191142.3066,7,Downtown,Well-Known,9,Full Service Restaurant,1,36.17195,-88.27246,Mansfield,TN
11128,6/19/2045,70718.20646,3,Suburbs,Developed,3,Cafeteria,5,36.3595,-88.83433,Martin,TN
11129,6/20/2045,166429.3117,4,Suburbs,Recent,5,Banquet,4,36.2513,-89.31926,Obion,TN
11130,6/21/2045,199607.7295,3,Downtown,Well-Known,9,Full Service Restaurant,2,36.42572,-88.58489,Palmersville,TN
11131,6/22/2045,99722.54221,4,Downtown,Recent,5,Banquet,1,36.30373,-88.32802,Paris,TN
11132,6/23/2045,106367.2037,2,Suburbs,Well-Known,4,Banquet,2,36.44525,-88.35593,Puryear,TN
11133,6/24/2045,87214.26205,5,Downtown,Well-Known,3,Cafeteria,3,36.29684,-89.05191,Rives,TN
11134,6/25/2045,119005.1512,7,Downtown,Well-Known,4,Banquet,4,36.37494,-89.34734,Samburg,TN
11135,6/26/2045,106923.1307,1,Suburbs,Developed,3,Cafeteria,1,36.23861,-88.86379,Sharon,TN
11136,6/27/2045,99198.60532,2,Suburbs,Well-Known,8,Cafeteria,4,36.3064,-88.13039,Springville,TN
11137,6/28/2045,85701.46922,6,Downtown,Well-Known,6,Cafeteria,1,36.46034,-88.8741,South Fulton,TN
11138,6/29/2045,123301.1724,6,Downtown,Well-Known,7,Cafeteria,2,36.02598,-88.61744,Trezevant,TN
11139,6/30/2045,124808.4793,5,Downtown,Well-Known,1,Banquet,5,36.20016,-89.18377,Trimble,TN
11140,7/1/2045,96589.17552,5,Suburbs,Recent,7,Banquet,2,36.36545,-89.21066,Troy,TN
11141,7/2/2045,126551.1667,6,Downtown,Recent,3,Banquet,2,36.43234,-89.11643,Union City,TN
11142,7/3/2045,102508.3414,5,Suburbs,Recent,5,Banquet,1,35.586,-88.85281,Jackson,TN
11143,7/4/2045,201732.4263,6,Suburbs,Developed,8,Full Service Restaurant,2,35.70199,-88.76793,Jackson,TN
11144,7/5/2045,139556.6955,7,Suburbs,Developed,8,Full Service Restaurant,4,35.25849,-88.39883,Adamsville,TN
11145,7/6/2045,125872.1308,3,Downtown,Developed,7,Cafeteria,2,35.43642,-88.10553,Bath Springs,TN
11146,7/7/2045,195826.9276,3,Downtown,Developed,10,Full Service Restaurant,4,35.60026,-88.62504,Beech Bluff,TN
11147,7/8/2045,173800.1067,5,Downtown,Well-Known,6,Cafeteria,4,35.26727,-88.62638,Bethel Springs,TN
11148,7/9/2045,141612.2103,2,Suburbs,Recent,2,Full Service Restaurant,5,36.06851,-88.8149,Bradford,TN
11149,7/10/2045,169780.6558,3,Suburbs,Developed,9,Full Service Restaurant,3,36.05457,-88.27454,Bruceton,TN
11150,7/11/2045,149381.7047,5,Suburbs,Well-Known,4,Cafeteria,2,35.95571,-88.26285,Buena Vista,TN
11151,7/12/2045,106622.068,1,Suburbs,Well-Known,7,Banquet,4,36.05142,-88.11364,Camden,TN
11152,7/13/2045,150158.7722,6,Suburbs,Well-Known,4,Banquet,1,35.83715,-88.52987,Cedar Grove,TN
11153,7/14/2045,175118.7762,5,Downtown,Developed,8,Banquet,4,35.05788,-88.28787,Counce,TN
11154,7/15/2045,128495.1408,1,Downtown,Well-Known,5,Banquet,4,35.22119,-88.29917,Crump,TN
11155,7/16/2045,129774.2561,6,Suburbs,Developed,1,Banquet,4,35.67783,-88.21651,Darden,TN
11156,7/17/2045,138061.3679,6,Downtown,Recent,6,Cafeteria,1,35.54408,-88.11059,Decaturville,TN
11157,7/18/2045,101742.1262,3,Suburbs,Developed,6,Banquet,5,36.06702,-89.03658,Dyer,TN
11158,7/19/2045,177770.5405,4,Downtown,Developed,6,Banquet,1,35.41911,-88.42645,Enville,TN
11159,7/20/2045,118373.7214,6,Downtown,Developed,8,Banquet,3,36.12376,-87.96956,Eva,TN
11160,7/21/2045,207493.8432,5,Downtown,Recent,4,Full Service Restaurant,4,35.35445,-88.58751,Finger,TN
11161,7/22/2045,99625.75364,7,Downtown,Well-Known,10,Banquet,4,35.78532,-89.01404,Gadsden,TN
11162,7/23/2045,184177.8534,6,Suburbs,Developed,4,Banquet,2,35.0524,-88.51505,Guys,TN
11163,7/24/2045,93965.11744,4,Downtown,Recent,8,Cafeteria,4,35.39985,-88.68049,Henderson,TN
11164,7/25/2045,130001.8077,7,Downtown,Recent,5,Banquet,4,35.87981,-88.09095,Holladay,TN
11165,7/26/2045,183011.7031,6,Suburbs,Developed,6,Full Service Restaurant,2,36.10499,-88.28376,Hollow Rock,TN
11166,7/27/2045,107717.8152,7,Suburbs,Recent,4,Cafeteria,5,35.82686,-88.92626,Humboldt,TN
11167,7/28/2045,87123.60951,4,Suburbs,Recent,5,Cafeteria,3,35.97828,-88.42846,Huntingdon,TN
11168,7/29/2045,108666.9957,4,Suburbs,Developed,6,Banquet,1,35.59363,-88.51257,Huron,TN
11169,7/30/2045,114669.5751,7,Downtown,Well-Known,5,Cafeteria,1,35.47776,-88.49862,Jacks Creek,TN
11170,7/31/2045,123515.9807,7,Downtown,Recent,3,Full Service Restaurant,3,35.8685,-88.65383,Lavinia,TN
11171,8/1/2045,161348.048,5,Suburbs,Well-Known,7,Banquet,4,35.6654,-88.40307,Lexington,TN
11172,8/2/2045,143982.3925,6,Suburbs,Well-Known,9,Cafeteria,4,35.53163,-88.53216,Luray,TN
11173,8/3/2045,153964.9401,5,Suburbs,Well-Known,1,Full Service Restaurant,1,35.78694,-88.76755,Medina,TN
11174,8/4/2045,91368.24094,1,Downtown,Recent,4,Cafeteria,4,35.43449,-88.89534,Medon,TN
11175,8/5/2045,149688.1168,3,Downtown,Well-Known,10,Full Service Restaurant,3,35.04583,-88.41546,Michie,TN
11176,8/6/2045,173751.7613,6,Suburbs,Well-Known,5,Full Service Restaurant,3,35.91668,-88.75932,Milan,TN
11177,8/7/2045,119002.4111,4,Downtown,Recent,7,Banquet,1,35.36983,-88.35135,Milledgeville,TN
11178,8/8/2045,154436.8505,7,Suburbs,Developed,7,Cafeteria,1,35.3176,-88.28499,Morris Chapel,TN
11179,8/9/2045,149620.2925,6,Downtown,Recent,8,Full Service Restaurant,5,35.72906,-88.78291,Oakfield,TN
11180,8/10/2045,96641.89803,2,Suburbs,Recent,3,Banquet,3,35.6853,-88.11312,Parsons,TN
11181,8/11/2045,200081.2871,3,Downtown,Well-Known,3,Full Service Restaurant,1,35.05363,-88.23585,Pickwick Dam,TN
11182,8/12/2045,125829.9747,4,Downtown,Well-Known,7,Cafeteria,4,35.47611,-88.74604,Pinson,TN
11183,8/13/2045,145416.97,4,Downtown,Well-Known,10,Banquet,2,35.05297,-88.6279,Ramer,TN
11184,8/14/2045,145302.5829,6,Downtown,Developed,9,Banquet,5,35.50485,-88.35342,Reagan,TN
11185,8/15/2045,171672.2183,6,Suburbs,Well-Known,8,Banquet,1,36.13228,-88.96121,Rutherford,TN
11186,8/16/2045,165432.1763,3,Downtown,Well-Known,7,Full Service Restaurant,4,35.38412,-88.24391,Saltillo,TN
11187,8/17/2045,140161.077,3,Downtown,Recent,1,Full Service Restaurant,1,35.42296,-88.29819,Sardis,TN
11188,8/18/2045,134683.2514,1,Suburbs,Developed,8,Full Service Restaurant,5,35.1695,-88.14364,Savannah,TN
11189,8/19/2045,137729.7494,5,Downtown,Developed,4,Banquet,4,35.51577,-88.23483,Scotts Hill,TN
11190,8/20/2045,134323.3825,3,Downtown,Well-Known,3,Full Service Restaurant,4,35.15768,-88.5893,Selmer,TN
11191,8/21/2045,140611.2784,1,Downtown,Developed,4,Cafeteria,1,35.10335,-88.37188,Shiloh,TN
11192,8/22/2045,147261.5468,3,Downtown,Recent,2,Banquet,5,35.16424,-88.43375,Stantonville,TN
11193,8/23/2045,97738.58141,3,Suburbs,Developed,5,Banquet,4,35.79601,-88.03258,Sugar Tree,TN
11194,8/24/2045,85982.22894,6,Suburbs,Developed,3,Cafeteria,5,35.35712,-88.96621,Toone,TN
11195,8/25/2045,178950.6286,1,Downtown,Recent,3,Banquet,1,35.9672,-88.99287,Trenton,TN
11196,8/26/2045,176332.9794,2,Downtown,Well-Known,5,Banquet,4,35.86743,-88.27749,Westport,TN
11197,8/27/2045,130911.3592,3,Downtown,Well-Known,7,Banquet,3,35.7813,-88.32129,Wildersville,TN
11198,8/28/2045,180421.7099,6,Suburbs,Well-Known,5,Full Service Restaurant,5,35.84051,-88.37231,Yuma,TN
11199,8/29/2045,176612.7358,4,Downtown,Well-Known,9,Banquet,4,35.55104,-88.99403,Denmark,TN
11200,8/30/2045,157374.7158,7,Suburbs,Developed,8,Cafeteria,1,35.46457,-89.03333,Mercer,TN
11201,8/31/2045,97539.85939,5,Suburbs,Recent,4,Banquet,4,35.62902,-87.02062,Columbia,TN
11202,9/1/2045,187447.5534,5,Suburbs,Developed,5,Banquet,4,35.40586,-87.94814,Clifton,TN
11203,9/2/2045,127535.4544,6,Suburbs,Developed,9,Full Service Restaurant,1,35.0482,-86.82589,Ardmore,TN
11204,9/3/2045,132657.6662,6,Suburbs,Developed,2,Cafeteria,1,35.18437,-87.79174,Collinwood,TN
11205,9/4/2045,121472.5671,6,Suburbs,Well-Known,4,Full Service Restaurant,3,35.46631,-86.99181,Culleoka,TN
11206,9/5/2045,119938.2042,5,Downtown,Well-Known,8,Full Service Restaurant,1,35.08042,-87.79628,Cypress Inn,TN
11207,9/6/2045,178202.9801,6,Downtown,Developed,2,Full Service Restaurant,3,35.12138,-86.81208,Dellrose,TN
11208,9/7/2045,104783.066,4,Downtown,Recent,4,Cafeteria,4,35.72318,-87.35211,Duck River,TN
11209,9/8/2045,157931.3019,7,Suburbs,Recent,2,Cafeteria,4,35.04888,-86.88709,Elkton,TN
11210,9/9/2045,127984.6708,6,Downtown,Developed,3,Banquet,4,35.33546,-87.26638,Ethridge,TN
11211,9/10/2045,128473.8439,5,Suburbs,Well-Known,5,Banquet,2,35.02936,-87.28446,Five Points,TN
11212,9/11/2045,119703.1994,2,Suburbs,Recent,7,Full Service Restaurant,3,35.1943,-86.80544,Frankewing,TN
11213,9/12/2045,153246.8013,6,Suburbs,Well-Known,1,Cafeteria,1,35.08864,-87.15322,Goodspring,TN
11214,9/13/2045,152179.2844,1,Suburbs,Well-Known,2,Banquet,3,35.593,-87.34196,Hampshire,TN
11215,9/14/2045,166236.3714,2,Downtown,Recent,1,Full Service Restaurant,4,35.5311,-87.55161,Hohenwald,TN
11216,9/15/2045,161366.1766,2,Suburbs,Developed,4,Banquet,2,35.06826,-87.64451,Iron City,TN
11217,9/16/2045,103803.3588,4,Downtown,Developed,9,Banquet,2,35.28669,-87.42957,Lawrenceburg,TN
11218,9/17/2045,133959.8032,2,Downtown,Recent,1,Full Service Restaurant,4,35.131,-87.29381,Leoma,TN
11219,9/18/2045,188622.4217,6,Suburbs,Developed,4,Full Service Restaurant,5,35.0718,-87.42725,Loretto,TN
11220,9/19/2045,139182.1302,5,Suburbs,Developed,6,Full Service Restaurant,1,35.07429,-87.92131,Lutts,TN
11221,9/20/2045,138254.0772,6,Downtown,Well-Known,2,Cafeteria,3,35.37758,-87.0386,Lynnville,TN
11222,9/21/2045,137143.1145,2,Downtown,Recent,6,Cafeteria,4,35.0277,-87.17113,Minor Hill,TN
11223,9/22/2045,191529.81,1,Downtown,Well-Known,3,Full Service Restaurant,2,35.51684,-87.22653,Mount Pleasant,TN
11224,9/23/2045,171462.3685,7,Suburbs,Recent,2,Full Service Restaurant,5,35.25348,-88.01611,Olivehill,TN
11225,9/24/2045,107806.0143,7,Suburbs,Developed,1,Cafeteria,2,35.84119,-87.21374,Primm Springs,TN
11226,9/25/2045,163213.0767,7,Downtown,Developed,2,Banquet,3,35.05244,-87.00394,Prospect,TN
11227,9/26/2045,173138.1258,7,Downtown,Developed,10,Cafeteria,4,35.21489,-87.01128,Pulaski,TN
11228,9/27/2045,159229.7263,1,Suburbs,Developed,3,Full Service Restaurant,3,35.03138,-87.49239,Saint Joseph,TN
11229,9/28/2045,153375.3195,3,Downtown,Recent,1,Full Service Restaurant,2,35.7689,-87.14526,Santa Fe,TN
11230,9/29/2045,114864.2144,3,Downtown,Developed,10,Cafeteria,5,35.43768,-87.33956,Summertown,TN
11231,9/30/2045,171691.0604,7,Suburbs,Well-Known,9,Full Service Restaurant,3,35.33676,-87.77362,Waynesboro,TN
11232,10/1/2045,122704.1175,4,Downtown,Recent,5,Banquet,2,35.17056,-87.5451,Westpoint,TN
11233,10/2/2045,122428.3088,6,Downtown,Developed,4,Banquet,5,35.72194,-87.23475,Williamsport,TN
11234,10/3/2045,190832.0155,1,Downtown,Well-Known,7,Banquet,1,35.04059,-86.68473,Taft,TN
11235,10/4/2045,217238.011,7,Downtown,Developed,2,Full Service Restaurant,5,36.2282,-85.53847,Cookeville,TN
11236,10/5/2045,142098.32,3,Suburbs,Developed,2,Cafeteria,1,36.39558,-84.72439,Allardt,TN
11237,10/6/2045,110787.8874,1,Suburbs,Developed,6,Banquet,5,36.17512,-85.50507,Cookeville,TN
11238,10/7/2045,83141.69979,7,Suburbs,Recent,4,Banquet,2,36.1819,-85.44078,Cookeville,TN
11239,10/8/2045,125991.3916,2,Suburbs,Well-Known,2,Cafeteria,3,36.52956,-85.33738,Allons,TN
11240,10/9/2045,86275.13254,3,Downtown,Developed,8,Cafeteria,5,36.31716,-85.20224,Allred,TN
11241,10/10/2045,135585.2011,7,Downtown,Well-Known,10,Full Service Restaurant,2,36.37242,-85.16624,Alpine,TN
11242,10/11/2045,122766.5872,4,Downtown,Well-Known,8,Full Service Restaurant,4,36.11987,-85.66489,Baxter,TN
11243,10/12/2045,172151.2779,6,Downtown,Well-Known,5,Cafeteria,4,36.23209,-85.66285,Bloomington Springs,TN
11244,10/13/2045,159322.8484,5,Suburbs,Well-Known,8,Cafeteria,5,36.15169,-86.0084,Brush Creek,TN
11245,10/14/2045,113506.6218,4,Suburbs,Recent,4,Cafeteria,5,36.17047,-85.79151,Buffalo Valley,TN
11246,10/15/2045,143526.9867,1,Suburbs,Well-Known,3,Full Service Restaurant,2,36.56081,-85.1516,Byrdstown,TN
11247,10/16/2045,167546.5612,7,Suburbs,Well-Known,4,Banquet,5,36.55797,-85.48547,Celina,TN
11248,10/17/2045,124624.6988,6,Suburbs,Developed,8,Banquet,1,36.22039,-85.81002,Chestnut Mound,TN
11249,10/18/2045,129733.0119,2,Suburbs,Well-Known,8,Banquet,5,36.20186,-85.00634,Clarkrange,TN
11250,10/19/2045,132698.392,1,Suburbs,Well-Known,1,Banquet,5,36.2495,-85.16166,Crawford,TN
11251,10/20/2045,92875.79206,1,Suburbs,Recent,6,Banquet,1,35.88935,-84.98069,Crossville,TN
11252,10/21/2045,143624.6197,6,Suburbs,Recent,7,Full Service Restaurant,3,36.40939,-84.92373,Jamestown,TN
11253,10/22/2045,173067.3638,7,Suburbs,Recent,8,Banquet,5,36.00774,-84.87192,Crossville,TN
11254,10/23/2045,131669.1684,7,Downtown,Recent,9,Banquet,2,35.80753,-85.50623,Doyle,TN
11255,10/24/2045,211292.9458,6,Suburbs,Well-Known,1,Full Service Restaurant,4,36.23317,-85.87015,Elmwood,TN
11256,10/25/2045,164714.4624,2,Suburbs,Well-Known,4,Full Service Restaurant,1,36.35439,-85.65774,Gainesboro,TN
11257,10/26/2045,143153.9922,4,Downtown,Developed,2,Banquet,2,36.20009,-86.02205,Gordonsville,TN
11258,10/27/2045,153723.7549,3,Downtown,Recent,9,Cafeteria,1,36.27566,-85.7481,Granville,TN
11259,10/28/2045,160795.3828,2,Downtown,Recent,6,Cafeteria,3,36.26275,-85.00949,Grimsley,TN
11260,10/29/2045,116047.9675,3,Suburbs,Developed,4,Full Service Restaurant,5,36.13572,-85.9163,Hickman,TN
11261,10/30/2045,112879.319,5,Downtown,Developed,4,Banquet,1,36.43131,-85.46822,Hilham,TN
11262,10/31/2045,141067.7878,4,Suburbs,Well-Known,1,Banquet,3,36.09835,-85.85544,Lancaster,TN
11263,11/1/2045,79794.74637,5,Downtown,Developed,10,Cafeteria,3,36.37413,-85.32084,Livingston,TN
11264,11/2/2045,138877.7963,5,Downtown,Developed,5,Cafeteria,3,36.05276,-85.0138,Crossville,TN
11265,11/3/2045,159057.5206,2,Suburbs,Developed,4,Cafeteria,3,35.84872,-85.13077,Crossville,TN
11266,11/4/2045,168053.3113,3,Downtown,Developed,6,Banquet,3,36.48912,-85.21848,Monroe,TN
11267,11/5/2045,168084.6192,5,Downtown,Recent,2,Cafeteria,3,36.13736,-85.23317,Monterey,TN
11268,11/6/2045,147160.2674,4,Downtown,Developed,10,Cafeteria,1,36.55959,-85.63682,Moss,TN
11269,11/7/2045,81877.95429,3,Suburbs,Recent,5,Cafeteria,4,36.56493,-84.96504,Pall Mall,TN
11270,11/8/2045,97928.53059,4,Suburbs,Well-Known,9,Banquet,4,35.98123,-85.19828,Pleasant Hill,TN
11271,11/9/2045,182556.6663,6,Downtown,Developed,2,Full Service Restaurant,2,35.83032,-85.55188,Quebeck,TN
11272,11/10/2045,192602.8542,2,Downtown,Recent,4,Banquet,3,36.27813,-85.29194,Rickman,TN
11273,11/11/2045,113593.772,4,Suburbs,Well-Known,10,Banquet,3,35.7388,-85.61893,Rock Island,TN
11274,11/12/2045,166215.0206,1,Suburbs,Developed,4,Cafeteria,3,36.09389,-85.75424,Silver Point,TN
11275,11/13/2045,169255.6017,2,Downtown,Well-Known,7,Banquet,1,35.94324,-85.43927,Sparta,TN
11276,11/14/2045,129904.0525,5,Suburbs,Developed,8,Full Service Restaurant,1,35.69355,-85.42668,Spencer,TN
11277,11/15/2045,120644.9708,6,Suburbs,Recent,5,Full Service Restaurant,5,35.86946,-85.61686,Walling,TN
11278,11/16/2045,101581.2983,2,Suburbs,Recent,2,Full Service Restaurant,3,36.45833,-85.72126,Whitleyville,TN
11279,11/17/2045,161156.1817,7,Suburbs,Well-Known,6,Banquet,2,36.2856,-85.07714,Wilder,TN
11280,11/18/2045,188458.4726,2,Downtown,Well-Known,6,Banquet,4,38.26916,-85.04705,Bagdad,KY
11281,11/19/2045,133933.3902,5,Suburbs,Recent,1,Banquet,1,37.80451,-85.46497,Bardstown,KY
11282,11/20/2045,82808.99381,7,Downtown,Developed,2,Cafeteria,5,38.59161,-85.32669,Bedford,KY
11283,11/21/2045,138344.8681,2,Suburbs,Recent,8,Banquet,1,38.46211,-84.99972,Bethlehem,KY
11284,11/22/2045,117929.3525,1,Suburbs,Recent,4,Full Service Restaurant,5,37.9163,-85.27637,Bloomfield,KY
11285,11/23/2045,183402.3173,2,Suburbs,Developed,6,Full Service Restaurant,5,37.47085,-85.10718,Bradfordsville,KY
11286,11/24/2045,141719.1556,2,Downtown,Well-Known,1,Banquet,1,38.37351,-85.45073,Buckner,KY
11287,11/25/2045,103868.5246,4,Suburbs,Developed,2,Cafeteria,3,38.52598,-85.16938,Campbellsburg,KY
11288,11/26/2045,118080.0412,2,Downtown,Recent,4,Banquet,1,37.9072,-85.18462,Chaplin,KY
11289,11/27/2045,162518.4963,1,Suburbs,Developed,2,Cafeteria,3,37.93895,-85.46768,Coxs Creek,KY
11290,11/28/2045,113868.2909,5,Suburbs,Well-Known,6,Banquet,2,38.34187,-85.43096,Crestwood,KY
11291,11/29/2045,194524.3559,5,Downtown,Developed,2,Banquet,5,38.37987,-85.1718,Eminence,KY
11292,11/30/2045,128193.6664,6,Suburbs,Well-Known,1,Banquet,1,37.93504,-85.38753,Fairfield,KY
11293,12/1/2045,130371.8182,1,Downtown,Well-Known,4,Full Service Restaurant,3,38.15093,-85.33515,Finchville,KY
11294,12/2/2045,123558.5694,3,Downtown,Well-Known,7,Cafeteria,5,38.16495,-85.42801,Fisherville,KY
11295,12/3/2045,131739.6622,4,Suburbs,Well-Known,6,Cafeteria,2,38.29994,-85.64882,Glenview,KY
11296,12/4/2045,210360.1965,3,Suburbs,Well-Known,4,Full Service Restaurant,5,38.42808,-85.53232,Goshen,KY
11297,12/5/2045,151767.1074,2,Downtown,Well-Known,8,Full Service Restaurant,3,38.42772,-85.39477,La Grange,KY
11298,12/6/2045,169472.6114,2,Suburbs,Well-Known,6,Cafeteria,5,37.55846,-85.23808,Lebanon,KY
11299,12/7/2045,153254.8155,1,Downtown,Recent,9,Cafeteria,4,38.44432,-84.97762,Lockport,KY
11300,12/8/2045,173391.4784,2,Downtown,Developed,9,Banquet,1,37.65468,-85.41157,Loretto,KY
11301,12/9/2045,143860.8271,2,Suburbs,Recent,8,Full Service Restaurant,1,37.77058,-85.05538,Mackville,KY
11302,12/10/2045,125144.5043,7,Suburbs,Developed,8,Cafeteria,2,38.25603,-85.66412,Masonic Home,KY
11303,12/11/2045,155232.2917,4,Downtown,Recent,8,Full Service Restaurant,4,38.68994,-85.3602,Milton,KY
11304,12/12/2045,96230.14198,5,Downtown,Recent,3,Banquet,5,38.02262,-85.17422,Mount Eden,KY
11305,12/13/2045,183859.1964,7,Suburbs,Well-Known,5,Full Service Restaurant,3,38.03973,-85.55479,Mount Washington,KY
11306,12/14/2045,148973.9318,4,Suburbs,Well-Known,9,Cafeteria,1,37.84717,-85.46922,Nazareth,KY
11307,12/15/2045,153682.1302,6,Downtown,Recent,6,Full Service Restaurant,1,37.66347,-85.39534,Nerinx,KY
11308,12/16/2045,146143.8892,3,Suburbs,Well-Known,4,Cafeteria,3,38.4459,-85.19007,New Castle,KY
11309,12/17/2045,144380.7195,6,Downtown,Well-Known,10,Banquet,4,37.65576,-85.57271,New Haven,KY
11310,12/18/2045,178764.6267,1,Downtown,Developed,1,Cafeteria,3,37.58293,-85.51214,New Hope,KY
11311,12/19/2045,167933.4112,3,Downtown,Developed,5,Banquet,1,38.49678,-85.32477,Pendleton,KY
11312,12/20/2045,92781.16305,1,Downtown,Recent,6,Cafeteria,4,38.30628,-85.48823,Pewee Valley,KY
11313,12/21/2045,114368.9389,7,Downtown,Developed,1,Cafeteria,3,38.38943,-85.0423,Pleasureville,KY
11314,12/22/2045,133139.0519,7,Suburbs,Recent,2,Banquet,2,38.43275,-85.17054,Port Royal,KY
11315,12/23/2045,177640.1355,4,Suburbs,Well-Known,9,Full Service Restaurant,1,38.35884,-85.59434,Prospect,KY
11316,12/24/2045,116569.291,3,Downtown,Recent,5,Full Service Restaurant,2,37.53801,-85.44181,Raywick,KY
11317,12/25/2045,198316.8973,6,Downtown,Developed,6,Banquet,3,37.60316,-85.43182,Saint Francis,KY
11318,12/26/2045,142011.5013,4,Suburbs,Recent,5,Cafeteria,1,37.57166,-85.34208,Saint Mary,KY
11319,12/27/2045,171949.1228,5,Suburbs,Well-Known,5,Full Service Restaurant,5,38.21651,-85.20684,Shelbyville,KY
11320,12/28/2045,146921.4266,4,Suburbs,Recent,8,Cafeteria,4,38.2218,-85.36684,Simpsonville,KY
11321,12/29/2045,175601.4259,4,Suburbs,Recent,3,Full Service Restaurant,4,38.39466,-85.27028,Smithfield,KY
11322,12/30/2045,154070.4277,4,Suburbs,Developed,4,Cafeteria,3,37.71603,-85.21602,Springfield,KY
11323,12/31/2045,139569.594,7,Downtown,Recent,4,Cafeteria,4,38.47984,-85.2367,Sulphur,KY
