Profit,Capacity_Score,Area,Age,Food_Diversity_Score,Type,Price_Range,City,State
182434.7737,4,Suburbs,Well-Known,7,Full Service Restaurant,1,Media,PA
177316.1646,7,Suburbs,Developed,10,Full Service Restaurant,1,Springfield,PA
165426.018,1,Downtown,Well-Known,9,Cafeteria,2,Merion Station,PA
143274.5055,7,Downtown,Recent,10,Cafeteria,5,Morrisville,PA
178659.2314,4,Suburbs,Developed,6,Banquet,5,Morton,PA
189511.8261,4,Suburbs,Well-Known,6,Full Service Restaurant,2,Narberth,PA
179185.6736,5,Suburbs,Developed,7,Banquet,1,Newtown Square,PA
80529.24243,5,Downtown,Well-Known,1,Cafeteria,4,Norwood,PA
170918.5992,5,Downtown,Developed,3,Cafeteria,1,Oreland,PA
201668.4839,3,Downtown,Developed,5,Full Service Restaurant,2,Prospect Park,PA
126576.8791,3,Suburbs,Recent,4,Cafeteria,2,Ridley Park,PA
151366.8229,1,Downtown,Recent,3,Cafeteria,5,Sharon Hill,PA
103455.9218,5,Downtown,Developed,8,Cafeteria,1,Swarthmore,PA
110712.2321,7,Suburbs,Well-Known,8,Cafeteria,1,Upper Darby,PA
182357.5555,6,Downtown,Recent,7,Full Service Restaurant,2,Havertown,PA
156618.7155,6,Downtown,Recent,2,Banquet,5,Villanova,PA
109039.1801,6,Suburbs,Well-Known,5,Cafeteria,2,Wallingford,PA
106714.5267,1,Downtown,Developed,8,Cafeteria,1,Wayne,PA
91205.47476,2,Downtown,Recent,10,Cafeteria,3,Willow Grove,PA
178840.8905,4,Downtown,Well-Known,6,Full Service Restaurant,5,Woodlyn,PA
189606.7991,2,Suburbs,Developed,10,Banquet,5,Wyncote,PA
111982.3163,1,Downtown,Recent,8,Cafeteria,2,Wynnewood,PA
87319.57562,6,Suburbs,Well-Known,3,Cafeteria,3,Philadelphia,PA
155688.0565,3,Suburbs,Recent,3,Banquet,5,Philadelphia,PA
181039.6597,6,Downtown,Recent,8,Full Service Restaurant,1,Philadelphia,PA
149960.8235,4,Downtown,Recent,8,Full Service Restaurant,1,Philadelphia,PA
192190.0474,3,Downtown,Well-Known,9,Full Service Restaurant,4,Philadelphia,PA
85779.82411,1,Downtown,Well-Known,7,Cafeteria,1,Philadelphia,PA
110313.4223,7,Suburbs,Recent,1,Full Service Restaurant,5,Philadelphia,PA
140315.8646,3,Suburbs,Well-Known,6,Banquet,1,Philadelphia,PA
109161.0802,7,Suburbs,Developed,5,Cafeteria,4,Philadelphia,PA
124787.3739,1,Suburbs,Developed,2,Cafeteria,2,Philadelphia,PA
115026.7561,2,Downtown,Developed,1,Banquet,2,Philadelphia,PA
124213.5828,5,Suburbs,Developed,2,Cafeteria,1,Philadelphia,PA
185421.678,3,Downtown,Developed,7,Full Service Restaurant,4,Philadelphia,PA
139113.3522,6,Downtown,Well-Known,3,Cafeteria,1,Philadelphia,PA
146447.8135,1,Downtown,Developed,7,Banquet,4,Philadelphia,PA
130141.6773,3,Downtown,Well-Known,3,Cafeteria,4,Philadelphia,PA
163919.4091,6,Downtown,Well-Known,7,Banquet,5,Philadelphia,PA
121826.1107,4,Downtown,Well-Known,9,Cafeteria,3,Philadelphia,PA
148128.6129,7,Downtown,Developed,1,Full Service Restaurant,2,Philadelphia,PA
139717.3115,5,Downtown,Developed,2,Full Service Restaurant,3,Philadelphia,PA
173873.0232,5,Suburbs,Well-Known,10,Full Service Restaurant,4,Philadelphia,PA
110724.7909,6,Suburbs,Well-Known,9,Banquet,1,Philadelphia,PA
170040.6117,3,Downtown,Developed,2,Cafeteria,2,Philadelphia,PA
125761.0325,6,Suburbs,Developed,7,Cafeteria,2,Philadelphia,PA
118550.5767,5,Suburbs,Well-Known,1,Banquet,3,Philadelphia,PA
135693.1196,4,Downtown,Well-Known,2,Full Service Restaurant,4,Philadelphia,PA
130830.5975,4,Downtown,Well-Known,4,Banquet,1,Philadelphia,PA
124976.2019,3,Suburbs,Recent,4,Banquet,3,Philadelphia,PA
129708.7084,3,Suburbs,Developed,7,Cafeteria,3,Philadelphia,PA
178473.7021,7,Suburbs,Recent,5,Banquet,4,Philadelphia,PA
124598.6994,7,Downtown,Developed,3,Cafeteria,4,Philadelphia,PA
83408.22516,6,Suburbs,Recent,3,Banquet,5,Philadelphia,PA
90324.16945,1,Suburbs,Well-Known,8,Cafeteria,1,Philadelphia,PA
173786.246,1,Suburbs,Recent,5,Banquet,4,Philadelphia,PA
166607.5985,1,Downtown,Recent,9,Banquet,4,Philadelphia,PA
178535.4357,2,Suburbs,Recent,9,Banquet,4,Philadelphia,PA
158595.88,5,Suburbs,Developed,3,Full Service Restaurant,5,Philadelphia,PA
162924.5499,7,Downtown,Recent,10,Cafeteria,4,Philadelphia,PA
195847.6164,7,Downtown,Developed,6,Full Service Restaurant,3,Philadelphia,PA
98907.97205,7,Downtown,Developed,7,Cafeteria,2,Philadelphia,PA
151419.3684,5,Downtown,Well-Known,9,Banquet,5,Philadelphia,PA
134031.7604,4,Downtown,Well-Known,9,Full Service Restaurant,2,Philadelphia,PA
93134.98398,1,Downtown,Developed,8,Cafeteria,3,Philadelphia,PA
151931.1056,4,Downtown,Developed,2,Full Service Restaurant,4,Philadelphia,PA
209335.6267,7,Suburbs,Well-Known,3,Full Service Restaurant,4,Philadelphia,PA
152241.1738,5,Suburbs,Developed,5,Banquet,3,Philadelphia,PA
154327.7249,1,Suburbs,Well-Known,2,Banquet,2,Philadelphia,PA
194569.5655,5,Downtown,Well-Known,10,Full Service Restaurant,2,Philadelphia,PA
72959.68804,2,Suburbs,Recent,10,Cafeteria,3,Philadelphia,PA
105150.1984,7,Downtown,Developed,8,Cafeteria,4,Paoli,PA
111938.7605,5,Suburbs,Well-Known,7,Banquet,2,Atglen,PA
159053.8412,5,Suburbs,Developed,3,Banquet,2,Avondale,PA
172056.3029,3,Downtown,Developed,3,Cafeteria,5,Berwyn,PA
166285.3317,2,Downtown,Recent,6,Full Service Restaurant,2,Brandamore,PA
152495.6534,7,Downtown,Recent,8,Full Service Restaurant,3,Chadds Ford,PA
156935.3305,2,Suburbs,Recent,5,Full Service Restaurant,3,Cheyney,PA
91383.97796,3,Downtown,Developed,7,Cafeteria,5,Coatesville,PA
131118.5333,3,Downtown,Well-Known,6,Cafeteria,2,Cochranville,PA
142859.9335,3,Downtown,Recent,10,Cafeteria,1,Devon,PA
124636.6888,5,Suburbs,Developed,3,Cafeteria,3,Downingtown,PA
199268.1513,5,Suburbs,Well-Known,1,Full Service Restaurant,2,Exton,PA
151279.0631,1,Suburbs,Recent,2,Banquet,5,Glen Mills,PA
140542.4481,1,Downtown,Recent,2,Cafeteria,3,Glenmoore,PA
174944.7023,3,Suburbs,Well-Known,10,Cafeteria,1,Honey Brook,PA
138581.4928,7,Suburbs,Well-Known,9,Banquet,5,Immaculata,PA
136053.9845,2,Downtown,Recent,6,Full Service Restaurant,1,Kennett Square,PA
202510.0014,1,Suburbs,Developed,9,Full Service Restaurant,5,Landenberg,PA
146046.6379,4,Suburbs,Developed,9,Cafeteria,1,Lincoln University,PA
186534.8952,7,Downtown,Recent,2,Full Service Restaurant,2,Malvern,PA
117373.718,1,Downtown,Developed,8,Cafeteria,3,Modena,PA
103809.2046,5,Suburbs,Recent,10,Banquet,3,Nottingham,PA
96708.64736,2,Downtown,Well-Known,2,Cafeteria,2,Oxford,PA
132134.1703,2,Downtown,Developed,5,Cafeteria,2,Parkesburg,PA
137170.1867,4,Suburbs,Recent,4,Cafeteria,4,Pomeroy,PA
118182.687,4,Suburbs,Developed,7,Full Service Restaurant,1,Thorndale,PA
131090.3942,7,Downtown,Recent,7,Cafeteria,3,Thornton,PA
159821.3345,1,Downtown,Developed,7,Banquet,3,Toughkenamon,PA
201448.5866,1,Suburbs,Developed,5,Full Service Restaurant,4,Unionville,PA
119458.1964,4,Downtown,Recent,1,Full Service Restaurant,2,West Chester,PA
111556.3394,1,Downtown,Well-Known,3,Cafeteria,3,West Chester,PA
96169.38737,4,Downtown,Well-Known,2,Cafeteria,2,West Chester,PA
162130.3629,4,Downtown,Developed,1,Banquet,5,West Grove,PA
84158.78523,4,Suburbs,Well-Known,1,Cafeteria,2,Norristown,PA
103433.6891,2,Downtown,Recent,9,Cafeteria,1,Norristown,PA
140075.1579,7,Downtown,Developed,5,Full Service Restaurant,1,Bridgeport,PA
174355.6119,5,Suburbs,Recent,9,Banquet,2,King Of Prussia,PA
97116.76793,3,Suburbs,Developed,4,Cafeteria,5,Blue Bell,PA
129911.1626,4,Suburbs,Well-Known,3,Banquet,3,Chester Springs,PA
169049.2998,2,Downtown,Developed,7,Cafeteria,3,Collegeville,PA
101622.0557,4,Suburbs,Well-Known,7,Cafeteria,4,Conshohocken,PA
138324.2521,2,Downtown,Developed,4,Cafeteria,3,Frederick,PA
90202.49561,6,Downtown,Well-Known,9,Cafeteria,2,Gwynedd,PA
154509.5553,3,Suburbs,Well-Known,2,Full Service Restaurant,2,Gwynedd Valley,PA
124896.9903,4,Downtown,Well-Known,6,Banquet,3,Harleysville,PA
88223.38371,2,Downtown,Developed,9,Cafeteria,5,Hatfield,PA
184508.9267,7,Downtown,Recent,2,Banquet,2,Kimberton,PA
145039.4566,6,Downtown,Recent,10,Banquet,4,Lafayette Hill,PA
72256.65282,3,Suburbs,Recent,6,Cafeteria,5,Lansdale,PA
81823.13261,5,Suburbs,Recent,2,Banquet,1,Mont Clare,PA
103657.0849,5,Suburbs,Recent,8,Banquet,4,North Wales,PA
151343.3979,3,Suburbs,Well-Known,5,Cafeteria,5,Oaks,PA
194942.2598,1,Downtown,Developed,6,Full Service Restaurant,5,Parker Ford,PA
164691.563,7,Suburbs,Well-Known,9,Cafeteria,2,Phoenixville,PA
164960.5448,1,Downtown,Recent,5,Cafeteria,4,Plymouth Meeting,PA
111720.608,6,Suburbs,Developed,6,Full Service Restaurant,4,Pottstown,PA
123313.3643,7,Suburbs,Well-Known,7,Banquet,1,Pottstown,PA
106129.9943,5,Downtown,Recent,8,Banquet,1,Royersford,PA
125896.8958,5,Downtown,Recent,1,Banquet,1,Sassamansville,PA
102612.5163,4,Downtown,Recent,9,Cafeteria,1,Schwenksville,PA
163081.1737,2,Downtown,Recent,9,Banquet,1,Skippack,PA
170119.2588,4,Downtown,Well-Known,4,Cafeteria,1,Spring City,PA
144616.3435,3,Suburbs,Developed,6,Full Service Restaurant,3,Spring House,PA
90600.01048,5,Downtown,Developed,5,Cafeteria,3,Zieglerville,PA
154893.5744,7,Downtown,Well-Known,9,Banquet,1,Adamstown,PA
154259.739,6,Suburbs,Recent,9,Cafeteria,3,Bally,PA
188828.2446,4,Suburbs,Well-Known,8,Banquet,2,Barto,PA
174870.4103,3,Downtown,Developed,2,Banquet,3,Bechtelsville,PA
202840.2941,3,Suburbs,Developed,5,Full Service Restaurant,5,Bernville,PA
109920.132,7,Downtown,Well-Known,4,Cafeteria,5,Bethel,PA
138562.8638,3,Downtown,Recent,5,Full Service Restaurant,2,Birdsboro,PA
125443.6662,4,Downtown,Developed,6,Banquet,1,Blandon,PA
154794.8234,4,Suburbs,Developed,1,Full Service Restaurant,4,Bowers,PA
103630.3558,3,Downtown,Recent,10,Cafeteria,4,Boyertown,PA
180556.0894,5,Downtown,Recent,10,Full Service Restaurant,4,Douglassville,PA
122705.7234,3,Downtown,Well-Known,7,Full Service Restaurant,2,Earlville,PA
98278.76251,7,Suburbs,Developed,10,Cafeteria,5,Elverson,PA
160341.3008,2,Suburbs,Recent,7,Cafeteria,3,Fleetwood,PA
195278.5257,3,Suburbs,Developed,7,Full Service Restaurant,5,Geigertown,PA
186855.9179,7,Suburbs,Well-Known,7,Banquet,3,Gilbertsville,PA
177152.8644,5,Suburbs,Developed,1,Full Service Restaurant,3,Hamburg,PA
187682.5071,7,Suburbs,Well-Known,7,Full Service Restaurant,3,Kempton,PA
96072.04455,2,Downtown,Recent,9,Cafeteria,5,Kutztown,PA
102308.3237,3,Suburbs,Recent,8,Banquet,4,Leesport,PA
90904.28714,3,Suburbs,Well-Known,1,Cafeteria,4,Lenhartsville,PA
114069.2558,2,Suburbs,Recent,8,Full Service Restaurant,1,Limekiln,PA
144209.6928,6,Suburbs,Well-Known,10,Cafeteria,1,Lyon Station,PA
152300.781,1,Suburbs,Developed,7,Full Service Restaurant,4,Maxatawny,PA
130345.6537,5,Downtown,Recent,8,Cafeteria,5,Mertztown,PA
121663.1021,2,Downtown,Developed,6,Banquet,2,Mohnton,PA
189412.2654,1,Downtown,Developed,9,Banquet,5,Mohrsville,PA
131897.7621,5,Suburbs,Well-Known,3,Full Service Restaurant,4,Morgantown,PA
117597.2388,7,Suburbs,Recent,4,Full Service Restaurant,2,Mount Aetna,PA
116113.7568,6,Downtown,Recent,2,Banquet,5,New Berlinville,PA
121480.87,7,Downtown,Developed,2,Cafeteria,4,Oley,PA
167521.3905,2,Suburbs,Developed,3,Banquet,2,Port Clinton,PA
166362.3525,6,Suburbs,Well-Known,5,Cafeteria,3,Rehrersburg,PA
109271.2291,1,Downtown,Well-Known,2,Cafeteria,2,Robesonia,PA
144570.5693,1,Downtown,Well-Known,4,Banquet,3,Shartlesville,PA
94510.29251,5,Suburbs,Recent,3,Cafeteria,5,Shoemakersville,PA
121036.8073,5,Suburbs,Recent,2,Banquet,3,Strausstown,PA
161164.7845,5,Downtown,Developed,1,Full Service Restaurant,4,Temple,PA
141370.6763,4,Downtown,Recent,8,Full Service Restaurant,3,Topton,PA
114364.6176,1,Downtown,Recent,4,Banquet,5,Virginville,PA
176317.0428,2,Downtown,Well-Known,3,Banquet,5,Wernersville,PA
94202.4705,1,Downtown,Developed,7,Cafeteria,3,Womelsdorf,PA
104743.4408,4,Suburbs,Well-Known,8,Cafeteria,1,Reading,PA
139649.8414,2,Downtown,Recent,9,Full Service Restaurant,2,Reading,PA
167501.0416,2,Downtown,Recent,6,Banquet,5,Reading,PA
190955.63,7,Downtown,Recent,8,Full Service Restaurant,2,Reading,PA
167531.3116,3,Downtown,Well-Known,1,Full Service Restaurant,1,Reading,PA
199669.4705,2,Downtown,Developed,8,Full Service Restaurant,3,Reading,PA
171080.1017,1,Downtown,Developed,8,Full Service Restaurant,5,Reading,PA
119776.2472,3,Downtown,Developed,9,Full Service Restaurant,2,Reading,PA
189839.5311,1,Suburbs,Recent,8,Full Service Restaurant,4,Reading,PA
193831.3896,2,Downtown,Well-Known,9,Banquet,5,Reading,PA
164028.3988,5,Suburbs,Well-Known,10,Cafeteria,5,Fleming Island,FL
188297.7841,7,Downtown,Developed,4,Banquet,4,Branford,FL
119745.3688,2,Downtown,Recent,10,Cafeteria,4,Bryceville,FL
207557.0059,5,Downtown,Developed,9,Full Service Restaurant,4,Callahan,FL
204547.1455,4,Downtown,Recent,4,Full Service Restaurant,5,Lake City,FL
130189.477,2,Downtown,Recent,4,Banquet,3,Lake City,FL
120578.5946,6,Suburbs,Recent,9,Full Service Restaurant,2,Elkton,FL
136920.613,5,Suburbs,Well-Known,5,Banquet,4,Fernandina Beach,FL
149433.5843,5,Suburbs,Developed,3,Cafeteria,1,Fort White,FL
130194.2528,2,Downtown,Well-Known,3,Banquet,4,Glen Saint Mary,FL
130022.954,7,Suburbs,Well-Known,10,Full Service Restaurant,1,Green Cove Springs,FL
138193.2048,1,Suburbs,Well-Known,7,Full Service Restaurant,5,Hampton,FL
177851.7206,4,Suburbs,Well-Known,3,Full Service Restaurant,4,Hilliard,FL
157253.4257,2,Suburbs,Developed,3,Banquet,2,Jasper,FL
143725.3215,3,Downtown,Recent,1,Full Service Restaurant,1,Jennings,FL
109664.4728,6,Suburbs,Recent,4,Banquet,4,Lake Butler,FL
158044.678,5,Downtown,Recent,2,Full Service Restaurant,5,Lake City,FL
124616.4473,4,Downtown,Developed,8,Cafeteria,4,Lawtey,FL
99956.21421,5,Suburbs,Recent,1,Banquet,4,Lee,FL
135980.4061,4,Suburbs,Well-Known,4,Cafeteria,4,Live Oak,FL
126368.5097,6,Downtown,Well-Known,6,Cafeteria,3,Lulu,FL
101575.2271,5,Suburbs,Recent,2,Cafeteria,1,McAlpin,FL
115767.845,1,Suburbs,Developed,2,Full Service Restaurant,1,Macclenny,FL
164923.9373,1,Downtown,Recent,4,Cafeteria,1,Live Oak,FL
139156.8135,2,Suburbs,Well-Known,8,Full Service Restaurant,3,Orange Park,FL
98993.28689,6,Suburbs,Well-Known,4,Cafeteria,1,Mayo,FL
169644.5917,2,Suburbs,Recent,9,Full Service Restaurant,5,Middleburg,FL
169212.2808,3,Downtown,Recent,5,Banquet,4,O'Brien,FL
115108.7559,7,Suburbs,Recent,6,Full Service Restaurant,5,Orange Park,FL
186179.27,7,Suburbs,Well-Known,8,Banquet,1,Penney Farms,FL
128344.5376,6,Suburbs,Well-Known,9,Cafeteria,4,Saint Augustine,FL
156427.4392,5,Suburbs,Developed,2,Full Service Restaurant,4,Ponte Vedra,FL
94796.83587,4,Suburbs,Recent,3,Full Service Restaurant,3,Ponte Vedra Beach,FL
188125.1457,3,Downtown,Developed,10,Full Service Restaurant,5,Raiford,FL
145340.2365,1,Downtown,Developed,3,Banquet,5,Saint Augustine,FL
115479.5161,2,Suburbs,Recent,6,Banquet,4,Saint Augustine,FL
150987.1653,2,Downtown,Developed,4,Full Service Restaurant,5,Sanderson,FL
112147.9322,1,Suburbs,Well-Known,6,Cafeteria,5,Starke,FL
142384.2604,3,Suburbs,Recent,7,Banquet,5,Saint Augustine,FL
92652.2861,4,Suburbs,Recent,7,Cafeteria,4,Wellborn,FL
174547.4578,7,Suburbs,Well-Known,6,Full Service Restaurant,4,Saint Augustine,FL
204976.0315,4,Suburbs,Well-Known,10,Full Service Restaurant,3,White Springs,FL
110924.3644,7,Suburbs,Recent,4,Full Service Restaurant,1,Yulee,FL
166978.6605,6,Downtown,Recent,6,Full Service Restaurant,4,Astor,FL
169688.857,1,Downtown,Well-Known,4,Banquet,1,Bunnell,FL
173785.6223,1,Downtown,Recent,5,Full Service Restaurant,2,Crescent City,FL
153264.1529,5,Suburbs,Developed,9,Cafeteria,4,Citra,FL
96279.5782,3,Downtown,Developed,2,Cafeteria,1,Daytona Beach,FL
204885.1519,7,Suburbs,Developed,10,Full Service Restaurant,4,Daytona Beach,FL
182219.8244,1,Downtown,Well-Known,2,Banquet,5,Daytona Beach,FL
73977.75736,5,Suburbs,Recent,7,Cafeteria,2,Daytona Beach,FL
111881.2068,5,Suburbs,Recent,9,Full Service Restaurant,4,Daytona Beach,FL
128087.8258,3,Downtown,Recent,3,Banquet,1,Port Orange,FL
114031.6813,3,Downtown,Recent,2,Banquet,3,Port Orange,FL
197001.1082,3,Downtown,Developed,8,Banquet,2,Port Orange,FL
111785.2855,6,Suburbs,Developed,6,Cafeteria,3,De Leon Springs,FL
106164.3316,4,Downtown,Recent,7,Cafeteria,5,East Palatka,FL
211588.6167,7,Downtown,Well-Known,2,Full Service Restaurant,5,Edgewater,FL
92118.07038,4,Suburbs,Developed,1,Banquet,1,Eastlake Weir,FL
196454.3413,4,Downtown,Developed,4,Full Service Restaurant,3,Fort McCoy,FL
151837.0624,6,Downtown,Recent,5,Full Service Restaurant,5,Flagler Beach,FL
152574.6223,1,Downtown,Well-Known,6,Banquet,2,Palm Coast,FL
130436.0232,7,Suburbs,Well-Known,9,Full Service Restaurant,5,Georgetown,FL
171879.649,4,Suburbs,Developed,9,Banquet,5,Florahome,FL
164913.376,1,Suburbs,Developed,6,Full Service Restaurant,5,Edgewater,FL
143244.8771,4,Downtown,Well-Known,1,Banquet,5,Hastings,FL
200709.9906,3,Downtown,Developed,9,Full Service Restaurant,1,Hollister,FL
87396.61203,3,Downtown,Developed,10,Cafeteria,4,Interlachen,FL
130656.0593,5,Suburbs,Recent,8,Full Service Restaurant,2,Lake Como,FL
171254.9641,1,Downtown,Developed,7,Banquet,1,Lady Lake,FL
144216.5178,7,Suburbs,Well-Known,10,Banquet,5,The Villages,FL
134442.2936,4,Downtown,Well-Known,3,Banquet,5,Palm Coast,FL
123718.6167,4,Downtown,Well-Known,3,Banquet,1,New Smyrna Beach,FL
131644.1402,7,Suburbs,Developed,9,Banquet,1,New Smyrna Beach,FL
83512.07284,7,Suburbs,Developed,5,Cafeteria,3,Ormond Beach,FL
111081.0331,3,Downtown,Developed,5,Banquet,5,Ormond Beach,FL
149890.013,1,Downtown,Recent,9,Full Service Restaurant,1,Palatka,FL
217255.1628,4,Downtown,Developed,6,Full Service Restaurant,2,Ocklawaha,FL
201068.042,3,Suburbs,Well-Known,9,Full Service Restaurant,3,Pierson,FL
141096.3853,5,Downtown,Developed,7,Cafeteria,2,Pomona Park,FL
128244.138,6,Downtown,Recent,4,Banquet,4,San Mateo,FL
155395.9978,1,Downtown,Well-Known,3,Cafeteria,1,Satsuma,FL
175120.8472,4,Downtown,Recent,2,Banquet,2,Seville,FL
87128.34472,4,Downtown,Well-Known,1,Cafeteria,3,Welaka,FL
158024.3812,3,Downtown,Recent,1,Banquet,5,Weirsdale,FL
138622.6519,7,Suburbs,Developed,8,Full Service Restaurant,4,Jacksonville,FL
115508.5065,6,Downtown,Well-Known,3,Cafeteria,3,Jacksonville,FL
114497.0307,5,Downtown,Well-Known,2,Banquet,2,Jacksonville,FL
168071.6273,6,Downtown,Developed,9,Banquet,1,Jacksonville,FL
175066.3522,7,Suburbs,Recent,7,Banquet,3,Jacksonville,FL
194817.4315,7,Downtown,Developed,7,Full Service Restaurant,4,Jacksonville,FL
99193.48342,7,Suburbs,Developed,5,Banquet,4,Jacksonville,FL
200026.4111,3,Downtown,Well-Known,4,Full Service Restaurant,2,Jacksonville,FL
140836.5532,3,Downtown,Developed,8,Full Service Restaurant,3,Jacksonville,FL
134365.4946,1,Downtown,Developed,5,Full Service Restaurant,4,Jacksonville,FL
191845.7029,7,Suburbs,Well-Known,1,Banquet,5,Jacksonville,FL
112433.8569,3,Downtown,Developed,4,Banquet,4,Jacksonville,FL
91376.34724,3,Suburbs,Well-Known,5,Cafeteria,3,Jacksonville,FL
153339.2516,2,Suburbs,Well-Known,8,Banquet,2,Jacksonville,FL
213072.4301,5,Suburbs,Well-Known,4,Full Service Restaurant,4,Jacksonville,FL
108862.622,2,Downtown,Recent,8,Cafeteria,4,Jacksonville,FL
169799.4642,4,Suburbs,Well-Known,2,Banquet,5,Jacksonville,FL
104422.435,2,Downtown,Developed,3,Banquet,3,Jacksonville,FL
104040.1669,2,Downtown,Developed,7,Banquet,3,Jacksonville,FL
114105.2518,2,Downtown,Well-Known,5,Banquet,2,Jacksonville,FL
122417.6171,7,Downtown,Developed,9,Cafeteria,4,Jacksonville,FL
125863.9875,5,Suburbs,Developed,10,Full Service Restaurant,4,Jacksonville,FL
133349.3883,5,Downtown,Well-Known,6,Cafeteria,5,Jacksonville,FL
151856.1329,1,Downtown,Recent,7,Banquet,3,Atlantic Beach,FL
168985.2033,6,Suburbs,Well-Known,6,Banquet,5,Jacksonville,FL
155199.4024,5,Suburbs,Well-Known,9,Full Service Restaurant,1,Jacksonville,FL
178358.3696,7,Downtown,Well-Known,8,Banquet,4,Jacksonville,FL
109516.6445,2,Suburbs,Recent,10,Banquet,5,Jacksonville Beach,FL
91053.65025,1,Suburbs,Developed,9,Banquet,5,Jacksonville,FL
130733.8414,4,Downtown,Recent,7,Banquet,5,Jacksonville,FL
85446.15014,5,Suburbs,Recent,10,Cafeteria,3,Jacksonville,FL
169852.2056,2,Suburbs,Recent,1,Full Service Restaurant,3,Jacksonville,FL
146016.8149,3,Suburbs,Well-Known,7,Full Service Restaurant,4,Saint Johns,FL
158554.6699,2,Suburbs,Recent,6,Full Service Restaurant,3,Neptune Beach,FL
177083.2427,1,Suburbs,Well-Known,2,Full Service Restaurant,3,Jacksonville,FL
186047.6544,1,Suburbs,Well-Known,9,Banquet,2,Tallahassee,FL
164217.1404,5,Downtown,Developed,5,Full Service Restaurant,5,Tallahassee,FL
147880.1863,1,Downtown,Developed,3,Full Service Restaurant,5,Tallahassee,FL
158681.5423,7,Suburbs,Well-Known,2,Cafeteria,3,Tallahassee,FL
153638.4606,2,Downtown,Recent,1,Cafeteria,2,Tallahassee,FL
132836.2685,3,Downtown,Recent,6,Full Service Restaurant,5,Tallahassee,FL
158440.1271,2,Downtown,Developed,8,Banquet,4,Tallahassee,FL
142278.4089,7,Downtown,Recent,2,Banquet,2,Tallahassee,FL
107275.4566,3,Suburbs,Recent,5,Cafeteria,3,Tallahassee,FL
168729.6321,7,Suburbs,Well-Known,7,Banquet,1,Tallahassee,FL
151311.6145,4,Downtown,Recent,7,Full Service Restaurant,3,Apalachicola,FL
133067.2629,7,Downtown,Recent,8,Cafeteria,4,Bristol,FL
143721.1919,7,Downtown,Developed,10,Cafeteria,4,Carrabelle,FL
133037.9288,6,Downtown,Recent,7,Banquet,2,Lanark Village,FL
127985.4683,5,Suburbs,Well-Known,8,Full Service Restaurant,4,Chattahoochee,FL
197970.0856,2,Downtown,Recent,1,Full Service Restaurant,2,Crawfordville,FL
180413.6947,6,Suburbs,Well-Known,7,Full Service Restaurant,4,Eastpoint,FL
167349.5718,5,Suburbs,Well-Known,5,Full Service Restaurant,1,Greensboro,FL
162092.1914,4,Downtown,Developed,10,Cafeteria,2,Greenville,FL
101088.5227,4,Downtown,Recent,6,Cafeteria,2,Gretna,FL
124492.6049,5,Suburbs,Recent,6,Banquet,2,Havana,FL
152493.5653,2,Suburbs,Developed,9,Full Service Restaurant,2,Hosford,FL
187674.1309,7,Suburbs,Well-Known,8,Banquet,3,Lamont,FL
180163.4499,4,Suburbs,Developed,5,Full Service Restaurant,2,Madison,FL
183918.6971,1,Suburbs,Developed,1,Full Service Restaurant,5,Midway,FL
125603.0591,2,Downtown,Developed,9,Cafeteria,4,Monticello,FL
146165.8575,1,Downtown,Well-Known,6,Cafeteria,5,Panacea,FL
172149.2814,3,Suburbs,Well-Known,5,Cafeteria,3,Perry,FL
